id,document,label,is_test
2582450,짱~! 다시 보고싶은 영화~,1,0
7896797,한국 리얼리티의 진수 이만희 감독의 우수작! 역시 고전이 아름답다!,1,0
7937668,발연기 발각본 발연출의 교과서,0,0
8221895,와..대박..오늘말이안나옴..티켓팅하려고야자심자쨌는데..티켓팅은취소되고..위로하자는마음으로봤는데..진심오늘..대박..역시한일전..오늘은이때까지본방사수했던우동예중에젤대박이였음..ㅎㄷㄷ,1,0
9437077,명불허전 우디알렌.. 그위에 작두탄 케이트블란쳇!!,1,0
8740543,다시봐도꿀잼♥♥♥♥사랑해요,1,0
308021,메인카피와 포스터로 관객을 사기친 영화네요.구속 해야 합니다.,0,0
9133563,진짜로 ..졸잼^^ 꼭봐야하는 영화.강추,1,0
9672176,학교에서보셈 개꿀잼 웃겨서 헛웃음이 나오네 허허허,1,0
8655226,말 그대로 영화 자체가 레전드,1,0
2905265,짜증나.. 정말.,0,0
6984880,와참나 세계최고 쓰레기호러물이다 여주인공 젖가슴구경에 올인한 영화,0,0
4403796,"그래야 마땅한 세상을 만들려고 뻥치시는 이분들, 정말 우리에게도 절실! 잼난 영화!",1,0
9750248,재미도 있고 감동도 있고~~야구팬인데 잘봤어요ㅎㅎ,1,0
3032048,OOO기 우익영화 - 한국인으로서 보면 안되는거아님?,0,0
9657003,스토리전개 엉성. 3류액션.킬링타임용도 못됨.,0,0
3511907,하나의 의지로 모든것을 이뤄낼 수 있다. 너무나 인상 깊었다.,1,0
10049116,내가 머리가 나쁜건지 내용을 이해 못하겠다. 뜬금없이 어떤 사람이 나오고 뜬금없이 이야기가 전개되고.. 스케일은 큰데 무슨 내용인지 왜 그런 행동응 하는지 이해 불가..,0,0
9960396,장난까냐?? 살다살다 이렇게 뽱당한 영화든 첨보네!! 무슨 드라마도아니고 한편을 반으로 뚝 잘라서 상영하냐 나참 지들이 봐도 말이안되니까 전편이라는건 광고에서 쏙 빼버렸네,0,0
7688038,두근두근,1,0
10099866,와이건진짜ㅠㅠ명작이다,1,0
4128584,연기압권같은소리하네.완전지루하고 짜증나는영화.노인을위한나라는없다2,0,0
9377669,사랑과 전쟁 극장판. 불륜은 아름답지 않다.,0,0
9477932,불평 그만해라.ㅡㅡ 노출이고 뭐고 정말 영화를 사심없이 봤다면 진심으로 아름다운 영화라는 말밖에는 안나온다. 아... 정말 이 영화는 저평가되선 안되는 영화다.,1,0
5047810,나 같아도 저런 아내보단 '오미경'같은 여자와 바람나겠다.,0,0
10239885,아들이 너무 재밌게봤어요~어른들 지루하지않게 깨알같은 대사!ㅋㅋ시간이 너무길다.. 싶었는데 보는내내 즐거웠네요~,1,0
7464853,"오히려 영화 자체의 만듦새는 나쁘지 않은데, 이야기를 지배하는 시선 자체가 진심 토 나올 거 같다. 예술가입네 하고 돌아다니는 주인공의 어설픈 꼴을 보라.",0,0
3556884,"어린 차스키의 성숙함에 가슴이 짠하다가도, 뒤로 갈수록 미소가 번지는..^^ 예쁜영화",1,0
10169015,아픈 역사입니다.영화 자체 재미는 약간 아쉬운면이,0,0
8558126,알렉산더 페인 감독은 바보같고 한심해보이는 주인공을 따뜻하게 바라본다. 삶이란 것도 와인처럼 결국 오래두고 숙성된 후 마개를 따봐야아는 것이다.,1,0
6414183,진짜 재미없다 ㅋㅋ,0,0
10260297,"연출 , 소재 모두 훌륭함. 재미는 물론.",1,0
5902945,다시보고 싶은영화 제목을몰라 줄거리로 찾아왔어요,1,0
10134886,제 인생영화입니다 아직도 꿈에 가끔 나와요 저 세 아이들이 ㅜㅜ,1,0
8546152,와!!!! 오늘 막판에 수임이아버지 대박 ㅋ 사기꾼잡음ㅋ 들임이누나 평생사랑해욤 ㅎㅎ,1,0
6866455,명작은 시간이 지나도 바래지 않는 명작!,1,0
8352742,장쯔이 졸라 예뻐엉~♥♥,1,0
5876774,정적이기만 하면 뭐하냐 내용에 알맹이가 없는데. 주인공들이 우울한척만 하는 영화다,0,0
3122365,영화 스토리 정말 좋다~ 재미있는 영화!!,1,0
6508879,영화 내용도 좋았고 솔직히 어메이징 스파이더맨 보다 재밌었는데 왜 평점이 이따구인지....,1,0
2112374,김민종이 나오는 건 망한다 등식 성공,0,0
2204020,남의 시선을 의식하지않고 무언가에 열정을 쏟는것은 창피한일이 아니다,1,0
5350444,3편 이후론 이 시리즈를 보지 않게 되었다. 식상하고 실망스럽다.,0,0
4892584,이해불가,0,0
7267908,20년이 지난 지금도 베를린은 이영화 못따라온다 ㅋ,1,0
3323396,내가 본 영화중에 최악,0,0
8154576,쉽게 찾아보기 힘든 숨은 보석같은 병맛의 결정체!!,0,0
69802,별로 재미없던데...ㅋㅋ 그래도 좀 재밌던거 같기도 하고. 21세기에,0,0
3774417,가슴따뜻한 사랑얘기..보면서 감동 ~~,1,0
3503040,반전 쩔었다........엘리스가 귀신인거 모르고 봤으면 엄청났을듯.....,1,0
10275586,지금에서야 보게 된 시절인연!!!! 다소 빠르게 전개 되는 느낌이 있지만 관객들에게 전달하려는 사랑의 메세지가 명확하게 전달되는 달달한 로맨스 영화였다. 가을이 다가오는 이시점에 꼭한번 추천하고 싶은 영화였다. 강추!! 출연 배우들 최고!,1,0
1339056,독특하려고 무지하게 애썼지만 보는내내 지루했다..,0,0
7698827,나도,0,0
9436326,빵 터지는 영화를 기대하셨다면 낮은 점수를 주시겠지만 소소한 행복을 느낄 수 있는 영화임,1,0
578129,황당 그 자체다,0,0
6474281,"고마움을 모르는 조센징들...어떻게 보면,가장 소중한 작품이다.정말 만화,애니,비디오게임을 잘 만드는,일본인이 얼마나 영화에 재능이 없는지 알수 있다.일본인을 마음껏 조롱할수 있게 해준,이 영화의 감독,제작자,시나리오작가,주연배우들에게,경의를 표한다.",1,0
3029157,재미있넹,1,0
7460016,의외로 재미있고. 의외로 세련된 영화. 70년대 영화라는걸 알고서 놀랐다. 그때나 지금이나 젊은이들 사는 모양새는 비슷하구나...,1,0
7209282,더럽게 재미없음,0,0
6733250,보는사람마다 차이는 있겠지만 스토리도 음악도 캐릭터도 너무 좋았음 ㅎ,1,0
8027524,이런평점 주는건 처음... 한미디로 유치짬뽕,0,0
8142075,이것도영화라고....,0,0
9813463,영화 아주 좋아요 최고입니다!!! 제평점은요?,0,0
8720274,"만든아이들은 무지하다치고, 이걸 수입하고 배급한 회사는 정체성에 대해 자문해볼 필요가 있습니다. 저런 대사를 한글 자막으로 옮기는게 죄스럽진 않았을까 싶을 정도로 보고있기 괴로웠던 영화.",0,0
1659385,너무 예쁜 영화~ 천사가 넘 귀여워~^^,1,0
4636367,노코멘트.. 0점 못주는게 한이다,0,0
5865576,은근히 보게돼는 영화...ㅎㅎ,1,0
7802967,내가 가장 좋아하는 영화,1,0
10136738,해바라기...영화 방송등.. 몇번을 보아도 가슴한구석에 되새겨지는말.. 어머니... 최고의 명작이다,1,0
5017585,기대이상으로 사랑스러운 영화네 ㅋㅋ,1,0
3902466,뭐냐......영화가 뭘 말하고 싶은거냐?,0,0
8463618,아깝다 나의 1점도ㅡㅡ,0,0
5887056,OOO,0,0
4979643,전개가 너무 느려서 속터진다 글고 켄이치가 유부녀와사랑이라니 완전 질투쩜,0,0
2728072,구역질 나는 프랑스 영화... 동성이나 변태소재면 작품성 오케이???,0,0
9497948,"정말 재밌었다!무섭기도 하고, 교훈도 있어서 더욱 재미!",1,0
9762546,참 잘만든 영화다. ~~♡♡,1,0
9952527,섬찟하다.. 왠 10자 타령..,1,0
7906680,18살때 이영화를 보고 너무 감명깊었다. 또 ost중 Only Hope 란 노래를 제이미가 부를때 전율이 마구...지금 결혼을 하고 한참 이노래 이영화가 생각이 안나 찾아서 다시 들어 보니 소녀 감성이 살아나네 ..참 슬프고도 눈물 나는 영화였다,1,0
6798355,원작 있는지도 몰랐던 난 뭐 비교할 수도 없어서 그냥 졸면서 봤음,0,0
5497607,성을 다뤘는데...어떻게 이렇게 재미가 없냐..참...뭔가 심오한걸말라고싶은척하는듯,0,0
5181131,1편 기대하고 봤다가는 실망만~~~~,0,0
10129111,아.. 감동이야 T ^ T,1,0
9447203,정말 멋지네요.바닷속도 멋지고 절친과 싸우다가 다시 친하게 지내는 모습~~보이는 것만으로는 다 알 수 없다는 어려운 말도 꼬마 잠수함이 해 주네요.,1,0
5181939,연기력도 구성도 ㅅㅁ,0,0
5995777,적당히 짜맞춰놓은 말도 안되는 스토리.,0,0
163301,추억의 영화. 짱!,1,0
10133926,이 영화를 보고 새로운 삶을 살게 되었습니다.,1,0
6712164,말그대로 최고의 드라마.,1,0
9713393,여성에게도 깊은 공감대를 줄 뿐 아니라 성을 사는게 사회생활의 일부로 당당히 인식되어져있는 우리나라에서도 많은 생각을 줄 수 있는 영화라고 생각한다.,1,0
10159514,이런결말진짜싫은데...싫은데....좋네,1,0
9290856,비디오방 시절의 AV 영화 내용은 없다 그냥 벗는거다.,0,0
7216889,신이 보내는 신호들 치고는 상당히 ㅄ같은 플롯의 남발. 지구를 부숴버리려고 온 놈들이 '물'에 녹는다 그 전에 지구의 70%가 물로 덮혀져있는것도 몰랐나? 그리고 침략하러 온 놈들이 나무문 하나 못부숴서 비무장한 인간들한테 맞아 죽어? 엉성해서웃음만,0,0
5705343,열라 지루하고 재미없네,0,0
9792369,줄거리 이렇게밖에 못하나 진짜...내가 술취해서 발로써도 이거보단 나을듯,0,0
5466614,역시 1편만한 후속작은 없는것 같다,0,0
1382080,박상민 유준상의 연기도 좋고 준상이 악역으로 바뀐게 좋다,0,0
9816305,실화라는데.. 여주인공 부디 하늘에서도 행복하시길.. 마음이 너무 짠합니다. 열정과 투지 잘보았습니다. 천재 감독 클린트 이스트우드에게 감사합니다..,1,0
1075771,졸음을 쫓을 수가 없었다. 아무리 오다기리라고해도..ㅠ,0,0
9316521,난 평생 이연희같은 여잔 못만날꺼야.. 이연희 발톱과도 못만나겟지.. 평생 혼자살아야겟지....,1,0
4861797,원작보단 못하지만 2명이 이끌어내는 스릴은 대단함.,1,0
9588942,볼까말까... 어때요,1,0
8666694,박선영 매력 폭발 열자열자,1,0
8655875,2부싫다고하시는분들은안보면되는거잖아요뭐한다고쳐봐놓고죽자고달려드는지ㅉㅉ재밌기만하구만,1,0
8732264,"2014년 고질라를 보고나니,, 이게 얼마나 명작인지를 알겟더라 ㅋ2014고질라보다 더 화끈해!! ㅋㅋ",1,0
6251200,이좋은 배우들을 이렇게썼다?각본보고 선택하는것도 배우다 첫 네이버평점,1,0
6079128,이시영연기넘잘함..귀여워욤,1,0
6055756,장애와영원한사랑 없는것나와는,0,0
5838633,살짝 아쉬운점이 있었지만 재밌었넹...,1,0
9692882,죽이는 몸매의 여배우. 아찔,1,0
9291069,이건 불후에 영화이다 내가 본 코미디 영화중 최고였다,1,0
8352257,배우들의 연기력은 최고였으나 뭔가 아쉬운 영화,1,0
9663362,범죄 스릴러 - 긴장감 = 지루함 = 프리즈너스,0,0
9572588,굉장히 재미 있습니다.,1,0
6952348,그냥 지루함 ;,0,0
7940114,코미디는 국 끓여먹었냐?,0,0
579025,어떻게 점수를 이렇게 후하게 주나? 정말 쓰레기 영화인데 ;;,0,0
9703542,매 순간이 소중함을 노래가사로 느낄 수 있는 영화!,1,0
9333142,짜증난다ㅠㅠ내시간...ㅜ남주 약초구하러가는씬 둘다죽는씬 너무흔한스토리 아..당했다,0,0
6037330,하하.. 마지막 반전은.. 그저그런영화!,1,0
9998628,"""지진희 시원 """"아몰랑~ 출연료만 받으면 돼~@""""""",0,0
2353660,역시 동남아 출신 감독의 한계,0,0
5857142,지루..난해..그리고 반전없음!,0,0
4875810,허세댓글 짜증나네,0,0
2060115,궁은 마법일까 넘 재밌엉~~~,1,0
5392224,마츠야마에 매력에 빠지고싶은분들만 ㅋ 영화보뭐고켄만보실분만 ㅋ,1,0
9976482,10년 전 극장 관람 후 내가 남긴 평점은 이렇더라.,0,0
10062551,하루에 한편씩 장르를 초월해 영화 보는사람이지만 불편해서 못보겠다,0,0
9856149,못해도 8점은 받을만한 영화 평점이 너무 낮네,1,0
6089697,최근 코미디영화 본 것중에 가장 웃겼다.,1,0
9286632,드팔마.. 이름값 못하는 망작. 1점도 아깝다.,0,0
8186766,fighting！！！,1,0
808551,재기발랄은 개뿔.,0,0
9307140,정말봐두봐두 명작중에 명작입니다 그시대에 못난왕이 미울 뿐입니다,1,0
3340576,솔직히 예전에 이거보면서 키이라 못생겼다고 생각했는데.. 이렇게뜰줄몰랐음ㅋㅋ,1,0
5348337,다소 오글 각본이지만.. 화질.. 좋다.,0,0
8539600,히치콕의 로맨스 앞부분의 지루한 전개는 결국 우릴 현기증나게만든다,1,0
807472,초반 야하긴한데 후반으로 갈수록 처진다,0,0
7965270,우리가 짊어지고 나가야 할 영화라는 십자가.,1,0
7360498,울딸 보고나서 '너무 뻔한 스토리다' 라고 하네요. 정말 뻔한 스토리에 개성없는 캐릭터..최근본것중에서 가장 재미없었다는...,0,0
5771870,많은것을 느끼게하는 영화.. 전쟁과 인종차별 그리고 로맨스를 깨우칠수있게하는 영화였다.,1,0
5519633,온스타일서봄ㅋㅋ잔잔하게 웃기고 사랑스럽구..재밌던데 굿.여행하고싶다,1,0
318803,이은주...,1,0
9993637,많은것을 배울 수 있는 영화,1,0
5606335,"억지로 웃기는 영화, 배우들 불쌍해 보임.",0,0
6460461,영화는 장면을 담담하게 그려냈지만.. 엔딩크레딧이올라가는순간 가슴이 들끓었다..,1,0
8748770,우뢰매의 그래픽이 더 좋은거 같다! 한국의 최첨단 초 울트라 메가톤급 슈퍼 스페셜 판타스틱 그래픽의 발전 수준을 느끼게 해주는 아주 바람직한 영화같다!,0,0
2753219,딱 한번 웃었다. 영화 끝나고나서 하도 어이가 없어서. 인생에2시간 허비했다.,1,0
10031762,보면서 눈물이 났고 가슴이 먹먹했다.,1,0
10176414,그냥 일왕처럼 상징적이고 우상이 필요했던 한국사회의 하찮은 결과물.. 이렇게 이용당하는걸 애통해하리라 생각한다,0,0
8820331,허접한 타임머신 소재 영화.,0,0
8733921,심오한 형제애를다룬 명작영화ㅎㅎ역시 짱구는명불허전이네요.너무재밌어요,1,0
10200189,김옥빈노출수위높다고해서봤는데 영화를다보구난뒤엔 노출따윈관심밖이되버렸다 한국영화라는게 자랑스럽다,1,0
1309397,선과 악을 어떻게 구분하나?,1,0
7024785,독재를 그 시대 사람의 눈으로 그려낸 영화.,1,0
1996057,솔직히 기독교가 아니라면 공감은 못할 그런 판타OO까요.,0,0
4654605,"배우들연기좋은데,, 구성 연출력 특수효과 모두 엉망진창의 졸작",0,0
7280893,여주인공들이 이쁘고 몸매도 좋아서 4점 준다. 스토리는 후짐.,0,0
10048998,젊은이의 탈을 쓴 늙은 영화,0,0
10223010,OST가 캐리한듯 내용자체는별로다,0,0
9635191,EBS에서 방금 봤는데 소장하고 싶은 영화. 이런영화가 우리나라에서도 만들어졌으면 좋겠다.,1,0
3435522,이렇게 몰입안되영화도있다니.. 킬링타임용도 안됨 비추,0,0
25465,귀여운 중매쟁이 기네스팰트로는 너무 이뻤다.,0,0
6296150,이런 영상을 만든다는것 대단하다는것,1,0
7938015,포스터보소 저게 어떻게 2008년 영화포스터냐 이 영화 존재자체도 몰랐다 ㅋㅋ,0,0
8136568,내용 따뜻한영화 나누고 베푸는작품들이 많이 만들어지기를희망합니다,1,0
9611042,어렸을떄보고 지금되서도 다시보는영화,1,0
192481,"정말 강추입니다, 프레디프린즈 명연기 죽입니다 꺄오,",0,0
5681617,"결말이 어떻게 날지 궁금했는데, 예상밖이지만 나름 괜찮았다",1,0
3526276,프랭크 란젤라의 훌륭했다.,1,0
3884622,어렸을때 본 영화인데... 지금 거의 20년 가까이 된 지금도 생생히 기억하고 있다...,1,0
8150265,처음엔 그런대로 재밌었는데요즘은 일주일 내용이 다 똑같아요계속 꼬이기만하고 질질끄는거 같아조금씩 짜증이ㅈ나네요빠른 전개 부탁드려요,0,0
10266568,진짜 재밌었어요! 다음에 또보고싶어요,1,0
8582459,12년전 영화니까..,0,0
10033408,기대됩니다 너무 보고싶었던 내용입니다,1,0
7039249,아주 재미 있게 봤습니다,1,0
8203416,다 닥쳐.. 주인공 세명 다 연기 쩔고 스토리 있음직한 내용으로 잘 표현했다. 여운 남는 영화임.,1,0
4497282,원작망치기로는 따를 씨리즈가 없겠다.스타게이트 드라마와 비교해서 이게 뭐냐?,0,0
7412969,재밌는데 월드컵시즌이라 아쉽게 묻힌 드라마.,1,0
1723501,"어릴적에보고 제목을까먹었는데, 드디어 찾았다... 또보고싶었던영화...",1,0
8928287,많이 부족해도 귀여운걸.,0,0
5399512,1등 이제 끝이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
743581,인간이 다른 종OO지 얼마나 잘 써먹는지를 보여주는,0,0
320765,여기에 견줄건 없음.,1,0
10233302,"하...이 영화 왜 이제봤지....봉준호천재네요 ㄷㄷㄷ이 영화 보고 재미없을수는 있어도이해를 못하겠다. 어렵다.이런 말 쓴다면 진짜 .. 그냥 none하게 세상사는 사람임,비하는 아니라능...ㅠ! ! 살던데로 살면됨",1,0
10250037,"두 남자 주연배우 좋아해서 봤는데... 연출이 완전 ㄱ ㅐ 판, 올해 최악의 영화!",0,0
10163915,"우리나라사람들처럼 동기화? 잘 되는 민족도 없을것 같다. 개봉초에는 수작이라고 극찬하고,평점 10점 도배하고, 안티하면 개까이고 ㅋㅋ... 지금은 오히려 디워 칭찬하면 개까이는 분위기..",0,0
2812803,정말 뜻이 깊습니다...,1,0
9715517,"무고한 병력들 몰살시켜 놓고, 자기 전우 한명 죽으면 웅장한 음악 나오면서 뜨거운 전우애라도 과시하는 것마냥.. 미국식 영웅주의도 역겹지만.. 프레데터 자폭 전에 웃을 땐 진짜 구리다는 느낌밖에 안들더라.",0,0
730549,굿!,1,0
9405904,와.. 진짜 오랜만에 재미없는 영화봤네요,0,0
460052,정말 감동적인 영화 제목보고 속지마세요,1,0
9138794,봐도 봐도 질리지 않는 영화를 만든다는 건 대단히 힘든 일이다.,1,0
8203424,대놓고 막장이 조으다~~,0,0
2107254,lacking,0,0
4349342,초콜릿같이 달콤한 이야기,1,0
4269831,대박. 21세기 꼭 봐야할 영화,1,0
6122229,흥겨움에 몸이 들썩들썩,1,0
9922495,내 인생영화... 해리포터만한 영화는 어디에도 없는것같다. 스네이프 사랑해요♡,1,0
7327386,고등학교때 버스에서 라밤바를 연주하는 멋진 모습이 담긴 이 영화 광고물을 받은 기억이 나네요... donna와 we belong together는 아직도 잘 듣고 있습니다....,1,0
9824811,지금생각해보니까 최민식 송강호 한석규 3명이나오는영화라니 소름돋는다,1,0
6982455,처음으로 평점 남기는 영화 정말 쓰레기영화... 만화도 이런 저질만화가 없따..영화를 본 후 정말정말 후회할것이다!!!,0,0
9642001,충분히 재미있었음에도 평점이 낮은 이유는 글래디에이터가 넘사벽으로 명작이어서 그런 듯 하네요 재미있음 ㅇㅇ,1,0
7029948,재밌었어요~,1,0
6915017,요즘 재방하는거 보는데 눈물나게 감동임,1,0
9831693,조선족들이 평점 테러한 영화 - 1.황해(8.5-9점대영화가 7점대) 2.공모자들(7.5-8점대 영화가 6점대),1,0
8342589,뻔한 스토리에 뻔한 연출.. 인디아나 존스의 아류작..,0,0
2994606,남자로 살지 여자로 살지 왜 내가 고민이 되지?,1,0
1773119,이 영화 만들 돈으로 차라리 어디에 기부를 하지...,0,0
2431723,"최악의 드라마.. 연출과 대본도 그렇지만... 한가인, 김정훈, 전혜빈의 어색한연기...",0,0
5726399,TV 시리즈물 못본 분들은 꼭 보시길.. 자연속의 인간에 대해 다시 한번 생각해 봅니다,1,0
3775272,무서웠음.. 오싹하고 뭔가 상상력이 매우풍부함 ㅋㅋ,1,0
8185953,1편을 너무 재미있게 봐서 이번 편은 굉장히 실망!,0,0
5734101,보지마셈 ㅋㅋ 개 재미없네 진짜;;,0,0
9778125,깊이있는 영화다.곽시양 이재준 앞으로 좋은 배우가 될거다.,1,0
1895666,어이 없어서 웃음이나오는 공포(?)영화중의 최악~!,0,0
95039,저도 기억 안나요. 큰 반전 없던걸로 기억하는데...,1,0
8441356,올림픽 2연속에 빛나는 카타리나 비트'도 나온다. ㅋㅋㅋ,1,0
3728438,할말없게만드는 영화..,0,0
8175004,분노로 가득찬 내 별을 받아라! 젠장 -_-~!,0,0
938876,처음 본 에로 영화..,1,0
7988619,평점 올리는 게 이런 거였군. 인원이 적으니 금방이구나..ㄷㄷㄷㄷㄷㄷㄷㄷ,1,0
6341522,마 보고있나?,1,0
2086996,당시에 여자가 주인공이라 말은 못했지만 정말 감동적이었다,1,0
8826837,"진짜 이 영화보고 어렸을때 아나콘다 진짜 무서운 동물인줄 알았는데, 현실은 인간한테도 맨손에 잡히는 호구였다니....",1,0
3045868,나 같으면 칼만들어서 시간 지체하느니 차라리 사고 만다. 미쳤어~,0,0
175765,무엇을 얘기하려고 했던걸까? 분명 뭔가가 있을텐데..,0,0
9618969,네이버영화 별점 주는 넘들은 옛날영화는 대체로 고평가하는 경향이 있음. 초등학생 이하들이 보면 딱 좋은 덜 잔인한 괴물영화임. 배우들 전부 다 과장된 몸짓에 정서적으로도 안 맞고 개답답 바로 삭제했음. 베댓넘들 오바하긴 ㅉㅉ,0,0
9109965,지금 생각해도 화가 안풀린다!!!,0,0
8071882,"예고편만 봐도 눈물이 나오고, 영화의 마지막 부분의 경기만 봐도 가슴이 잔해지는 감동의 '이야기'!",1,0
9864244,3기 마작편좀 부탁....ㅜ,1,0
9530652,저기... 빵점은 어떻게주나요??,0,0
8906969,요즘들어 가장 재미있고 감동있게 본 영화 영화로써의 재미와 아름다운 배우들도 볼만하네요,1,0
2304427,두시간 반이 - 이렇게 짧을 수도 있구나-,1,0
10276702,곧2편 개봉인데 꼭보시길 완전잼,1,0
5766548,봐도 봐도 또 보고 싶은 드라마!,1,0
7942881,40분쯤 보는순간 평점10점준 새 끼들에 대한 살인충동이 일어났다,0,0
7695800,이거 넘 조으다 ♥,1,0
10151593,"김성근 감독님이 타격훈련에서 파리 잡아며 설명하다가 ㅅㅂㅅㅋ라고 욕 할 때 빵터짐 ㅋㅋㅋㅋ 영화 막판에 김성근 감독님 울 떄 폭풍 눈물 ㅠㅠ 신성현,송주호 좀 잘해라 임마 ㅠㅠ",1,0
8728483,p2p사이트에 이런것좀 올리지마요 아 ㅠ,0,0
1777457,이게 블록버스터....??? 어설프고 별로였음......,0,0
6926317,이게 재밋다는놈들 정신과 검사받게해야한다,0,0
4904376,이걸 영화라 만들었나.. 참나 배우들 개발 연기에 무능한 감독 .. 쓰레기 영화,0,0
5067448,대체 먼 스토리냐..,0,0
7135453,좋은 배우와 제작진이 만들어낸 맛있는 밥에누군가가 재뿌려 놓은것 같은 아쉬운 영화다.기획자는 기획만 하고 작품에 개입하지 않았으면 좋겠다.,0,0
9333194,기독교 인은 자비롭고 이슬람인은 총칼로 무장한 비열한 괴한으로 표현.실존 샘물교회의 선교활동을 정당함으로 미화시킨 위험한 작품.마지막 아이들의 눈치료 약속 장면은 정말 참 기독교인의 자비로움을 재차강조.선교영화,0,0
6542625,오랜만에 본 감동적인 영화네요. 요즘 영화가 대부분 흥미위주의 판타지나 액션인것에 비해 인간적이고 현실적인 이야기가 있습니다. 또한 실화라는 부분에서 더 와닫았습니다. 감정이 메말랐다고 느끼거나 가족이 보고 싶은분들께 강력! 추천합니다,1,0
4807704,한국애니메이션이란 이유만으로 높은 평점을 줄 순 없다.,0,0
10274365,좋다 두번째로 봤는데 마지막에 울었다 ㅜㅜ,1,0
10182678,이 영화가 평균 7점이나 된다니... 보는 내내 눈이 아까웠다.,0,0
8556805,혹시나 했는데 역시나 OOO...,0,0
7869203,뭔 생각으로 이 영화를 개봉하는 걸까 ... 돈을 그냥 허공에 뿌리는구만,0,0
8834892,이 세상에서 제일 나쁜 놈들은 바로 미국 보수 우파..엘리트들.,1,0
6055633,에로도 기대이하.. 재미도 없고..,0,0
9748967,알프레도의 장례식후 옛여인 엘레나를 만나 알프레도를 비난했을때는 토토란 인물을 비난했지만...마지막 필름을 보면서 눈물을 흘리는 토토를 보면서 모든게 이해가 됐다.,1,0
4466903,남녀간의 뻔한 내용을 다뤄서 좀 지루했다.,0,0
653194,충분히 괜찮지만 이런 말도 안되는 평점은.?,0,0
4791890,뭔가 있겟지하고 개속봣는데 시간버렷네,0,0
1971264,약간 유치..,0,0
2639075,음.. 너무좋아~ 영화는 이래야되..,1,0
4418543,최악. 정신이상자의 미친 사랑이야기.,0,0
6151480,쓰레기 ... 프랑스 꺼라면 사족을 못 쓰는 인간들 ...,0,0
7535653,한국도 식민지배 시절이 있었듯이 티벳도 힘내길바라며 티벳독립만세,1,0
6364929,배경음악 음산한 영상. 공포영화 지존급 벌레소리와 벌레떼 ㅋㅋ다시 보고 싶다.,1,0
7763441,재밋음,1,0
1132315,얼마나 웃었던지... ㅎㅎㅎ 신선함.,1,0
9040966,이순신 캐릭터하면 김명민 생각남 ㅋㅋ 근데 픽션이 가미된건 어쩔수없지. 다 그정도는 가만하고 보는거 아님?,1,0
6528262,똑살이 진리!,1,0
9847095,겉멋 든 일본식 느와르의 단점만 고스란히.,0,0
8009423,아이리스2 같이 초대형 블록버스터라고 잔뜩부풀린 어설픈 첩보드라마보단 이런 액션스릴러 요소가 간간이 들어간 탈주극 추격물이 훨씬 나은것같다 나름 감동과 반전도 있고...,1,0
10115948,당했다. 구글무비로 결제했는데 당했어.. 후발대님들 후퇴바람,0,0
9725594,말이안된다 스릴러에 녹아든 코믹함 이영애의 연기,1,0
8361986,말이 필요없다 ㅡ명작ㅡ,1,0
5949210,수작 코미디 를 만든 후 장항준에겐 과연 무슨 일이 있었던가?,0,0
9133819,평점 1점도 아까워.. 처참하게 허술한 스토리..진짜 등장인물들이 다 붕어 아이큐가 아닌가 싶은..다 잡아놓은 범인을 어처구니없는 설정으로 다시 놓치고 놓치고 놓치고..딱 유아용 만화 스토리같은 수준보고나서 짜증과 드러운 기분을 느끼는 영화,0,0
8327238,러빙유 사랑해 한순간도잊지마,1,0
4982375,브루스윌리스 네임벨류에 맞지않는 최악영화.. 왜이런거 찍으셨쎄요?? 네??? 휴...,0,0
9528752,별 5개 정도 줄까 했는데 불타오르는 애국심으로 별 10개씩 날려대는 중국인들 때문에 1개 준다.,0,0
8676278,다소 억지가 강한 설정. 그리고 개인적으로 싫어하는 배우가 나와서. 어쨌든 이웃사촌이라는 개념이 희미해져 가고 있는 시대적 상황 속에서 방관자의 자세로 나 몰라라 하는 시민의식에 좋은 메시지이기는 함.,0,0
10261287,콜린퍼스 넘 좋음.생각보다 잔인해서 놀람.,1,0
7512553,어릴때 딱 한번 본적 있는데 20여년 가까이 지난 지금도 내용이랑 삽입곡이 뇌리에 박혀 아직도 생생히 기억한다. 이런걸 보고 바로 명화라고 하나보다.,1,0
9384390,"ㅋㅋㅋ 액션도 그냥저냥,, 내용은 개시망, 연출도 망",0,0
8518082,고카이쟈와 고세이쟈둘다좋지만 1시간이 조금 넘는시간안에 싸우고화해하고 협력해서 적을 무찌르기에는 살짝 촉박하지 않았나싶습니다. 사람이많아서 화려해보이긴했지만요.,1,0
9988005,내가 좋아하는 프로그램 돌려줘요..제발 기본이 된 사람을 데려와요..저정도는 나도 해요.,0,0
6912404,만점짜리 드라마. 내 생애 이렇게 절절하게 펑펑 울어본 드라마가 없었다. 내 가족이 죽은것처럼 가슴이 아프고 허전하다.,1,0
19194,이소룡.. 그가 다시 부활한다..,1,0
8776760,너무 답답하고 짜즈히나요 계속 빙빙 돌리기만 하고 상식적으로 이 유라는 너무 몰상식 ~휴^^답답,0,0
183751,황당함,0,0
10140152,"속편을 기다린 것은 맞지만 이런 식은 아니었는데..,억지 설정으로 웃음도 안 나온다",0,0
